student_id,timestamp,time_of_day,app_category,duration_minutes,is_class_time,is_study_period,is_late_night,hours_to_deadline,task_priority,assignment_count,notification_count,unlock_count,procrastination_level
24528517,2026-05-13 15:56:41,Afternoon,Entertainment,26,1,1,0,0.0,High,4,18,4,High
24528517,2026-05-13 16:36:41,Afternoon,Entertainment,41,1,1,0,0.0,High,0,12,3,High
24528517,2026-05-13 17:49:41,Evening,Social,48,0,0,0,0.0,Low,1,16,4,Medium
24528517,2026-05-13 20:20:41,Evening,Productivity,39,0,1,0,0.0,Low,3,10,3,Low
24528517,2026-05-13 22:01:41,Night,Productivity,26,0,0,1,0.0,Low,0,3,1,Low
24528517,2026-05-14 00:58:41,Night,Social,61,0,0,1,0.0,High,1,23,5,High
24528517,2026-05-14 03:32:41,Night,Entertainment,29,0,0,1,0.0,High,0,8,1,High
24528517,2026-05-14 05:16:41,Morning,Productivity,26,0,0,0,0.0,Medium,3,5,2,Low
24528517,2026-05-14 07:16:41,Morning,Gaming,55,1,0,0,0.0,High,2,10,6,High
24528517,2026-05-14 08:14:41,Morning,Social,22,1,0,0,0.0,Medium,2,23,1,High
24528517,2026-05-14 09:04:41,Morning,Gaming,70,1,1,0,0.0,Low,5,15,7,High
24528517,2026-05-14 11:34:41,Morning,Productivity,17,0,0,0,0.0,Medium,5,8,8,Low
24528517,2026-05-14 12:46:41,Afternoon,Social,11,0,0,0,0.0,High,1,24,1,Medium
24528517,2026-05-14 14:50:41,Afternoon,Social,32,0,0,0,0.0,Medium,0,22,4,Medium
24528517,2026-05-14 16:42:41,Afternoon,Social,45,0,1,0,0.0,Low,3,16,9,High
24528517,2026-05-14 19:30:41,Evening,Productivity,27,0,1,0,0.0,High,5,2,1,Low
24528517,2026-05-14 20:58:41,Evening,Productivity,40,0,1,0,0.0,Low,3,10,7,Low
24528517,2026-05-14 21:44:41,Evening,Gaming,63,0,1,0,0.0,Medium,5,16,9,High
24523340,2026-05-08 01:35:41,Night,Entertainment,74,0,0,1,144.67,Medium,2,17,9,High
24523340,2026-05-08 04:17:41,Night,Social,21,0,0,1,141.97,Low,4,16,3,High
24523340,2026-05-08 06:18:41,Morning,Productivity,10,0,0,0,139.95,Medium,3,0,1,Low
24523340,2026-05-08 07:33:41,Morning,Productivity,36,0,0,0,138.7,Low,2,5,5,Low
24523340,2026-05-08 07:47:41,Morning,Entertainment,24,0,0,0,138.47,Low,3,18,1,Medium
24523340,2026-05-08 10:35:41,Morning,Gaming,57,1,1,0,135.67,Low,2,9,3,High
24523340,2026-05-08 12:49:41,Afternoon,Social,63,0,0,0,133.43,Medium,0,24,8,Medium
24523340,2026-05-08 13:35:41,Afternoon,Social,38,1,0,0,132.67,High,3,21,4,High
24523340,2026-05-08 14:11:41,Afternoon,Social,2,0,1,0,132.07,High,1,17,1,High
24523340,2026-05-08 16:17:41,Afternoon,System,6,1,1,0,129.97,High,2,1,1,Low
24523340,2026-05-08 19:05:41,Evening,Gaming,46,0,0,0,127.17,Medium,0,7,10,Medium
24523340,2026-05-08 21:44:41,Evening,Social,2,0,1,0,124.52,Low,0,27,5,High
24523340,2026-05-08 22:01:41,Night,Entertainment,58,0,0,1,124.23,High,4,7,7,Medium
24523340,2026-05-08 23:28:41,Night,Gaming,42,0,0,1,122.78,Medium,1,5,3,Medium
24523340,2026-05-09 00:01:41,Night,Entertainment,36,0,0,1,122.23,Medium,5,9,3,High
24523340,2026-05-09 00:22:41,Night,Entertainment,88,0,0,1,121.88,High,5,12,12,High
24523340,2026-05-09 02:30:41,Night,Social,41,0,0,1,119.75,Low,3,16,2,High
24523340,2026-05-09 04:12:41,Night,Gaming,32,0,0,1,118.05,Low,3,0,6,Medium
24523340,2026-05-09 05:21:41,Morning,Social,20,0,0,0,116.9,High,5,38,4,High
24523340,2026-05-09 07:24:41,Morning,Social,19,0,0,0,114.85,Low,4,22,1,Low
24523340,2026-05-09 09:37:41,Morning,Entertainment,44,0,0,0,112.63,Low,0,13,5,Low
24523340,2026-05-09 10:12:41,Morning,Productivity,34,0,0,0,112.05,Medium,3,1,3,Low
24523340,2026-05-09 11:02:41,Morning,Social,45,0,0,0,111.22,High,4,17,6,High
24523340,2026-05-09 13:49:41,Afternoon,System,1,0,0,0,108.43,High,1,2,1,Low
24523340,2026-05-09 15:05:41,Afternoon,Social,19,0,1,0,107.17,Low,4,27,1,High
24523340,2026-05-09 16:52:41,Afternoon,Gaming,83,0,0,0,105.38,Medium,3,8,13,High
24523340,2026-05-09 17:15:41,Evening,Social,24,0,0,0,105.0,Medium,0,9,6,Medium
24523340,2026-05-09 18:34:41,Evening,Social,18,0,0,0,103.68,Medium,0,20,5,Low
24523340,2026-05-09 19:54:41,Evening,Entertainment,49,0,1,0,102.35,High,5,17,10,High
24523340,2026-05-09 20:11:41,Evening,System,3,0,1,0,102.07,Medium,0,0,1,Low
24523340,2026-05-09 20:42:41,Evening,Entertainment,11,0,0,0,101.55,High,5,19,2,Medium
24523340,2026-05-09 21:20:41,Evening,Productivity,24,0,1,0,100.92,High,5,0,6,Low
24523340,2026-05-09 23:14:41,Night,Social,37,0,0,1,99.02,High,3,6,3,High
24523340,2026-05-10 01:07:41,Night,Productivity,8,0,0,1,97.13,Low,5,4,2,Low
24523340,2026-05-10 02:27:41,Night,Entertainment,46,0,0,1,95.8,High,3,14,3,High
24523340,2026-05-10 04:41:41,Night,Productivity,8,0,0,1,93.57,Medium,2,8,1,Low
24523340,2026-05-10 05:56:41,Morning,System,13,0,0,0,92.32,High,2,4,1,Low
24523340,2026-05-10 07:42:41,Morning,Social,8,0,0,0,90.55,Medium,0,16,1,Low
24523340,2026-05-10 09:01:41,Morning,Social,35,0,1,0,89.23,High,0,7,2,Medium
24523340,2026-05-10 10:50:41,Morning,Productivity,11,0,1,0,87.42,High,4,3,1,Low
24523340,2026-05-10 12:46:41,Afternoon,Entertainment,25,0,0,0,85.48,High,3,5,1,Medium
24523340,2026-05-10 14:22:41,Afternoon,System,16,0,0,0,83.88,High,5,3,1,Low
24523340,2026-05-10 16:44:41,Afternoon,Social,32,0,0,0,81.52,Low,0,26,9,Low
24523340,2026-05-10 18:10:41,Evening,Productivity,26,0,0,0,80.08,High,0,3,1,Low
24523340,2026-05-10 19:57:41,Evening,Social,24,0,0,0,78.3,Low,0,13,10,Low
24523340,2026-05-10 22:32:41,Night,Gaming,79,0,0,1,75.72,High,2,9,16,High
24523340,2026-05-11 00:12:41,Night,Entertainment,61,0,0,1,74.05,Low,1,10,10,Medium
24523340,2026-05-11 02:04:41,Night,Gaming,52,0,0,1,72.18,Medium,2,6,5,Medium
24523340,2026-05-11 02:25:41,Night,Social,43,0,0,1,71.83,High,0,18,1,High
24523340,2026-05-11 03:51:41,Night,Entertainment,70,0,0,1,70.4,Medium,1,5,14,High
24523340,2026-05-11 06:40:41,Morning,System,6,0,0,0,67.58,Medium,1,1,3,Low
24523340,2026-05-11 08:33:41,Morning,Productivity,18,1,1,0,65.7,Medium,0,1,2,Low
24523340,2026-05-11 08:59:41,Morning,Social,35,1,1,0,65.27,Medium,1,26,3,High
24523340,2026-05-11 10:54:41,Morning,System,3,0,1,0,63.35,Medium,2,2,1,Low
24523340,2026-05-11 11:20:41,Morning,Productivity,22,0,0,0,62.92,Medium,4,5,9,Medium
24523340,2026-05-11 11:59:41,Morning,Gaming,88,0,0,0,62.27,High,0,19,15,High
24523340,2026-05-11 14:02:41,Afternoon,Productivity,23,1,1,0,60.22,Low,4,6,2,Low
24523340,2026-05-11 14:31:41,Afternoon,Social,34,1,1,0,59.73,Medium,1,8,4,High
24523340,2026-05-11 17:13:41,Evening,Productivity,24,0,0,0,57.03,High,3,6,1,Low
24523340,2026-05-11 19:08:41,Evening,Productivity,13,0,1,0,55.12,Medium,0,7,1,Low
24523340,2026-05-11 21:15:41,Evening,Entertainment,45,0,1,0,53.0,Low,3,11,6,High
24523340,2026-05-11 23:15:41,Night,Social,36,0,0,1,51.0,Medium,3,16,12,Medium
24523340,2026-05-12 00:54:41,Night,Entertainment,37,0,0,1,49.35,Low,5,10,1,High
24523340,2026-05-12 03:21:41,Night,Entertainment,36,0,0,1,46.9,Low,3,0,6,High
24523340,2026-05-12 05:32:41,Morning,Productivity,23,0,0,0,44.72,Low,2,8,1,Low
24523340,2026-05-12 07:16:41,Morning,Productivity,49,1,0,0,42.98,Medium,3,0,2,Low
24523340,2026-05-12 09:29:41,Morning,Productivity,42,1,1,0,40.77,Medium,1,5,5,Low
24523340,2026-05-12 10:24:41,Morning,Social,39,1,1,0,39.85,Low,5,19,5,High
24523340,2026-05-12 13:05:41,Afternoon,Social,36,1,0,0,37.17,High,5,14,5,High
24523340,2026-05-12 14:48:41,Afternoon,Productivity,30,1,0,0,35.45,Medium,2,6,1,Low
24523340,2026-05-12 15:11:41,Afternoon,Productivity,33,1,1,0,35.07,Low,4,7,4,Medium
24523340,2026-05-12 17:50:41,Evening,Entertainment,62,0,0,0,32.42,High,5,19,7,High
24523340,2026-05-12 19:59:41,Evening,Productivity,31,0,0,0,30.27,Medium,4,6,3,Low
24523340,2026-05-12 22:27:41,Night,Social,22,0,0,1,27.8,Low,1,20,2,Medium
24523340,2026-05-13 00:04:41,Night,Entertainment,32,0,0,1,26.18,High,0,1,3,High
24523340,2026-05-13 02:30:41,Night,Social,44,0,0,1,23.75,Low,0,15,7,High
24523340,2026-05-13 05:03:41,Morning,Productivity,32,0,0,0,21.2,Low,3,4,1,Low
24523340,2026-05-13 08:01:41,Morning,Social,54,1,1,0,18.23,High,5,20,6,High
24523340,2026-05-13 10:58:41,Morning,Social,24,1,0,0,15.28,High,4,14,3,High
24523340,2026-05-13 12:38:41,Afternoon,Entertainment,38,0,0,0,13.62,Medium,2,6,7,Medium
24523340,2026-05-13 13:19:41,Afternoon,System,7,0,0,0,12.93,Medium,3,3,1,Medium
24523340,2026-05-13 14:07:41,Afternoon,Productivity,34,0,1,0,12.13,High,5,6,5,Low
24523340,2026-05-13 15:06:41,Afternoon,System,16,1,1,0,11.15,High,3,4,1,Low
24523340,2026-05-13 17:27:41,Evening,Productivity,31,0,0,0,8.8,High,0,5,5,Low
24523340,2026-05-13 20:15:41,Evening,Social,36,0,1,0,6.0,Medium,0,18,5,High
24523340,2026-05-13 22:45:41,Night,System,13,0,0,1,3.5,High,3,1,3,Low
24523340,2026-05-14 01:32:41,Night,Gaming,83,0,0,1,0.72,Medium,4,12,9,High
24523340,2026-05-14 03:40:41,Night,Entertainment,31,0,0,1,0.0,High,5,17,4,High
24523340,2026-05-14 06:13:41,Morning,Productivity,37,0,0,0,0.0,Low,4,10,2,Low
24523340,2026-05-14 07:14:41,Morning,Gaming,26,1,0,0,0.0,Low,0,11,4,High
24523340,2026-05-14 10:07:41,Morning,Productivity,28,1,1,0,0.0,High,1,5,3,Low
24523340,2026-05-14 12:41:41,Afternoon,Social,31,0,0,0,0.0,Low,0,23,1,Low
24523340,2026-05-14 14:01:41,Afternoon,Social,37,0,0,0,0.0,High,0,8,6,Medium
24523340,2026-05-14 16:27:41,Afternoon,System,4,1,0,0,0.0,Medium,4,1,5,Low
24523340,2026-05-14 17:39:41,Evening,Productivity,15,0,0,0,0.0,Medium,0,8,4,Low
24523340,2026-05-14 19:01:41,Evening,Gaming,79,0,0,0,0.0,High,5,15,12,High
24523340,2026-05-14 20:31:41,Evening,Productivity,13,0,0,0,0.0,Low,3,0,1,Low
24523340,2026-05-14 20:44:41,Evening,Social,25,0,1,0,0.0,Medium,1,18,8,High
24523340,2026-05-14 22:50:41,Night,Productivity,24,0,0,1,0.0,Medium,1,0,9,Low
24523340,2026-05-14 23:01:41,Night,Productivity,17,0,0,1,0.0,High,2,7,2,Low
24525339,2026-05-08 02:04:41,Night,Gaming,74,0,0,1,75.18,High,3,11,12,High
24525339,2026-05-08 03:38:41,Night,Social,20,0,0,1,73.62,Low,4,25,1,Medium
24525339,2026-05-08 05:58:41,Morning,Entertainment,47,0,0,0,71.28,Medium,1,10,4,Medium
24525339,2026-05-08 08:12:41,Morning,Productivity,9,1,1,0,69.05,High,3,2,3,Low
24525339,2026-05-08 09:03:41,Morning,Social,44,1,1,0,68.2,High,2,22,1,High
24525339,2026-05-08 09:31:41,Morning,Productivity,30,1,1,0,67.73,Low,3,7,2,Low
24525339,2026-05-08 10:01:41,Morning,Productivity,19,1,1,0,67.23,High,2,1,1,Low
24525339,2026-05-08 10:14:41,Morning,Social,16,0,1,0,67.02,Medium,4,22,1,High
24525339,2026-05-08 13:06:41,Afternoon,Productivity,20,1,0,0,64.15,Low,2,12,2,Low
24525339,2026-05-08 13:42:41,Afternoon,System,10,0,0,0,63.55,Low,2,0,5,Low
24525339,2026-05-08 16:33:41,Afternoon,System,3,0,1,0,60.7,Medium,4,2,1,Low
24525339,2026-05-08 19:17:41,Evening,Entertainment,31,0,1,0,57.97,High,1,24,1,High
24525339,2026-05-08 21:28:41,Evening,Gaming,20,0,1,0,55.78,High,3,8,3,High
24525339,2026-05-09 00:01:41,Night,Gaming,89,0,0,1,53.23,High,2,14,10,High
24525339,2026-05-09 02:05:41,Night,Social,21,0,0,1,51.17,Medium,4,27,5,High
24525339,2026-05-09 03:06:41,Night,Social,39,0,0,1,50.15,High,5,9,9,High
24525339,2026-05-09 04:50:41,Night,Social,45,0,0,1,48.42,Low,0,25,8,Medium
24525339,2026-05-09 06:36:41,Morning,System,5,0,0,0,46.65,Medium,1,7,1,Low
24525339,2026-05-09 08:31:41,Morning,Entertainment,45,0,0,0,44.73,Medium,1,12,4,High
24525339,2026-05-09 09:58:41,Morning,Entertainment,63,0,0,0,43.28,Low,1,13,7,High
24525339,2026-05-09 12:44:41,Afternoon,Entertainment,35,0,0,0,40.52,Medium,1,3,5,High
24525339,2026-05-09 15:39:41,Afternoon,Gaming,56,0,0,0,37.6,Low,1,1,5,High
24525339,2026-05-09 17:39:41,Evening,Gaming,31,0,0,0,35.6,Medium,1,12,2,High
24525339,2026-05-09 19:39:41,Evening,Social,19,0,0,0,33.6,Medium,5,11,6,Medium
24525339,2026-05-09 20:38:41,Evening,Social,39,0,1,0,32.62,High,2,26,6,High
24525339,2026-05-09 23:20:41,Night,System,6,0,0,1,29.92,Medium,3,6,4,Low
24525339,2026-05-10 01:51:41,Night,Entertainment,39,0,0,1,27.4,Medium,4,5,5,High
24525339,2026-05-10 04:30:41,Night,Social,12,0,0,1,24.75,Low,2,25,1,Medium
24525339,2026-05-10 06:17:41,Morning,Productivity,13,0,0,0,22.97,High,0,3,3,Low
24525339,2026-05-10 08:43:41,Morning,Productivity,27,0,0,0,20.53,Medium,3,4,1,Low
24525339,2026-05-10 10:38:41,Morning,Entertainment,37,0,1,0,18.62,Medium,0,12,3,High
24525339,2026-05-10 11:20:41,Morning,Social,32,0,0,0,17.92,Medium,1,22,7,Medium
24525339,2026-05-10 12:31:41,Afternoon,Entertainment,55,0,0,0,16.73,Medium,4,21,8,High
24525339,2026-05-10 15:22:41,Afternoon,Entertainment,32,0,1,0,13.88,Medium,0,7,3,High
24525339,2026-05-10 16:09:41,Afternoon,Gaming,81,0,0,0,13.1,High,1,9,9,High
24525339,2026-05-10 18:25:41,Evening,Social,33,0,0,0,10.83,Low,2,19,4,Medium
24525339,2026-05-10 19:37:41,Evening,Entertainment,22,0,0,0,9.63,Medium,3,3,3,High
24525339,2026-05-10 21:36:41,Evening,Productivity,32,0,0,0,7.65,High,5,10,8,Low
24525339,2026-05-10 22:25:41,Night,Gaming,58,0,0,1,6.83,High,3,16,5,High
24525339,2026-05-10 23:55:41,Night,Productivity,21,0,0,1,5.33,Medium,3,4,2,Low
24525339,2026-05-11 01:54:41,Night,Social,35,0,0,1,3.35,Medium,2,15,8,High
24525339,2026-05-11 02:56:41,Night,System,9,0,0,1,2.32,Medium,4,2,1,Low
24525339,2026-05-11 03:20:41,Night,Entertainment,50,0,0,1,1.92,High,1,11,8,High
24525339,2026-05-11 04:21:41,Night,Social,34,0,0,1,0.9,High,4,22,6,High
24525339,2026-05-11 06:28:41,Morning,Social,24,0,0,0,0.0,Medium,4,21,2,High
24525339,2026-05-11 08:56:41,Morning,Productivity,28,1,1,0,0.0,Medium,4,7,4,Low
24525339,2026-05-11 10:47:41,Morning,Social,8,1,1,0,0.0,High,3,24,1,High
24525339,2026-05-11 11:45:41,Morning,Productivity,15,0,0,0,0.0,Medium,5,9,2,Low
24525339,2026-05-11 12:39:41,Afternoon,Productivity,31,0,0,0,0.0,Medium,3,6,6,Low
24525339,2026-05-11 15:08:41,Afternoon,Gaming,38,1,0,0,0.0,High,4,5,6,High
24525339,2026-05-11 17:32:41,Evening,Social,22,0,0,0,0.0,High,3,17,6,High
24525339,2026-05-11 20:12:41,Evening,Social,34,0,1,0,0.0,Low,1,14,7,High
24525339,2026-05-11 22:41:41,Night,Productivity,11,0,0,1,0.0,Medium,4,4,1,Low
24525339,2026-05-11 22:56:41,Night,Productivity,45,0,0,1,0.0,High,5,0,1,Low
24525339,2026-05-12 01:01:41,Night,Productivity,24,0,0,1,0.0,Low,2,4,1,Low
24525339,2026-05-12 01:36:41,Night,Productivity,33,0,0,1,0.0,Medium,3,15,8,Low
24525339,2026-05-12 04:20:41,Night,Productivity,24,0,0,1,0.0,Low,0,7,1,Low
24525339,2026-05-12 06:52:41,Morning,Social,40,0,0,0,0.0,Low,4,28,7,High
24525339,2026-05-12 07:03:41,Morning,System,6,1,0,0,0.0,High,2,0,1,Low
24525339,2026-05-12 09:28:41,Morning,Productivity,21,1,0,0,0.0,High,4,9,6,Low
24525339,2026-05-12 10:41:41,Morning,Productivity,22,0,1,0,0.0,High,3,4,3,Low
24525339,2026-05-12 13:33:41,Afternoon,Social,8,1,0,0,0.0,Low,4,17,3,High
24525339,2026-05-12 13:50:41,Afternoon,Productivity,31,0,0,0,0.0,Medium,2,7,7,Low
24525339,2026-05-12 16:43:41,Afternoon,Productivity,17,1,1,0,0.0,Medium,4,8,3,Medium
24525339,2026-05-12 19:00:41,Evening,Productivity,17,0,1,0,0.0,High,3,5,1,Low
24525339,2026-05-12 21:24:41,Evening,Social,35,0,0,0,0.0,High,5,21,5,High
24525339,2026-05-12 22:35:41,Night,Productivity,22,0,0,1,0.0,Low,5,5,1,Low
24525339,2026-05-13 00:59:41,Night,Productivity,24,0,0,1,0.0,Low,0,6,5,Low
24525339,2026-05-13 02:34:41,Night,Entertainment,76,0,0,1,0.0,Medium,4,8,8,High
24525339,2026-05-13 05:26:41,Morning,Social,49,0,0,0,0.0,Medium,3,16,9,High
24525339,2026-05-13 06:27:41,Morning,Productivity,29,0,0,0,0.0,Medium,1,7,3,Low
24525339,2026-05-13 07:07:41,Morning,Productivity,20,1,0,0,0.0,Low,3,5,7,Low
24525339,2026-05-13 09:49:41,Morning,System,11,1,1,0,0.0,Low,4,4,1,Low
24525339,2026-05-13 10:39:41,Morning,Entertainment,14,1,1,0,0.0,Medium,3,17,5,High
24525339,2026-05-13 12:40:41,Afternoon,Social,16,0,0,0,0.0,Medium,0,24,1,Medium
24525339,2026-05-13 14:42:41,Afternoon,Entertainment,43,1,0,0,0.0,High,2,19,7,High
24525339,2026-05-13 16:45:41,Afternoon,Productivity,8,1,1,0,0.0,Medium,3,5,1,Low
24525339,2026-05-13 19:05:41,Evening,Productivity,43,0,0,0,0.0,Medium,1,6,1,Low
24525339,2026-05-13 20:35:41,Evening,Entertainment,54,0,1,0,0.0,Medium,2,14,6,High
24525339,2026-05-13 22:10:41,Night,Productivity,5,0,0,1,0.0,Medium,3,5,1,Low
24525339,2026-05-13 23:04:41,Night,Productivity,29,0,0,1,0.0,Medium,0,10,1,Low
24525339,2026-05-14 01:12:41,Night,Social,21,0,0,1,0.0,High,3,13,1,High
24525339,2026-05-14 03:22:41,Night,Productivity,26,0,0,1,0.0,Low,5,12,3,Low
24525339,2026-05-14 03:38:41,Night,Social,17,0,0,1,0.0,High,2,26,1,High
24525339,2026-05-14 04:14:41,Night,Social,24,0,0,1,0.0,Low,5,12,7,High
24525339,2026-05-14 05:23:41,Morning,Productivity,16,0,0,0,0.0,Medium,4,5,1,Medium
24525339,2026-05-14 06:28:41,Morning,System,15,0,0,0,0.0,Medium,1,2,1,Low
24525339,2026-05-14 08:55:41,Morning,Productivity,26,1,1,0,0.0,Medium,2,4,3,Low
24525339,2026-05-14 10:53:41,Morning,Entertainment,44,1,1,0,0.0,Medium,0,20,5,High
24525339,2026-05-14 11:18:41,Morning,Social,29,0,0,0,0.0,Medium,3,19,10,High
24525339,2026-05-14 12:36:41,Afternoon,Productivity,12,0,0,0,0.0,Low,2,5,2,Low
24525339,2026-05-14 13:37:41,Afternoon,System,13,0,0,0,0.0,High,4,7,1,Low
24525339,2026-05-14 14:28:41,Afternoon,Productivity,6,1,1,0,0.0,Medium,0,7,1,Low
24525339,2026-05-14 14:57:41,Afternoon,Productivity,20,0,0,0,0.0,Medium,0,11,1,Low
24525339,2026-05-14 17:36:41,Evening,Entertainment,63,0,0,0,0.0,Low,4,15,4,High
24525339,2026-05-14 17:55:41,Evening,Productivity,26,0,0,0,0.0,High,0,0,7,Low
24525339,2026-05-14 18:17:41,Evening,Productivity,39,0,0,0,0.0,Medium,2,6,7,Low
24525339,2026-05-14 21:17:41,Evening,Productivity,27,0,1,0,0.0,Medium,2,6,2,Low
24525339,2026-05-14 22:30:41,Night,Social,2,0,0,1,0.0,Low,4,12,2,Medium
24523287,2026-05-08 02:12:41,Night,Entertainment,21,0,0,1,120.05,Medium,2,3,3,Medium
24523287,2026-05-08 05:08:41,Morning,Productivity,37,0,0,0,117.12,High,0,9,5,Low
24523287,2026-05-08 08:03:41,Morning,System,6,1,1,0,114.2,Medium,4,1,2,Low
24523287,2026-05-08 10:10:41,Morning,System,13,1,0,0,112.08,Low,0,2,1,Low
24523287,2026-05-08 12:05:41,Afternoon,System,13,0,0,0,110.17,Medium,3,0,1,Low
24523287,2026-05-08 14:40:41,Afternoon,Social,2,1,1,0,107.58,Medium,3,27,2,High
24523287,2026-05-08 15:06:41,Afternoon,Entertainment,42,1,1,0,107.15,Medium,5,19,6,High
24523287,2026-05-08 15:53:41,Afternoon,System,9,1,1,0,106.37,High,3,2,1,Low
24523287,2026-05-08 17:08:41,Evening,Social,44,0,0,0,105.12,High,5,20,4,High
24523287,2026-05-08 18:36:41,Evening,Entertainment,55,0,0,0,103.65,Medium,1,12,4,Medium
24523287,2026-05-08 20:36:41,Evening,Productivity,29,0,0,0,101.65,Low,2,4,1,Low
24523287,2026-05-08 21:35:41,Evening,Social,29,0,0,0,100.67,Medium,2,28,1,Medium
24523287,2026-05-08 22:05:41,Night,Social,25,0,0,1,100.17,Medium,1,17,7,Medium
24523287,2026-05-09 00:25:41,Night,Gaming,41,0,0,1,97.83,Medium,2,13,7,Medium
24523287,2026-05-09 01:24:41,Night,Entertainment,21,0,0,1,96.85,High,4,13,2,High
24523287,2026-05-09 03:51:41,Night,Entertainment,66,0,0,1,94.4,Medium,4,10,9,High
24523287,2026-05-09 06:44:41,Morning,System,8,0,0,0,91.52,Medium,2,0,1,Low
24523287,2026-05-09 09:18:41,Morning,System,15,0,1,0,88.95,Medium,0,2,7,Low
24523287,2026-05-09 10:56:41,Morning,System,10,0,1,0,87.32,High,4,3,5,Low
24523287,2026-05-09 11:48:41,Morning,Entertainment,53,0,0,0,86.45,Low,0,11,11,Low
24523287,2026-05-09 13:40:41,Afternoon,System,12,0,0,0,84.58,Medium,1,1,2,Low
24523287,2026-05-09 13:55:41,Afternoon,System,8,0,0,0,84.33,Low,1,0,2,Low
24523287,2026-05-09 16:39:41,Afternoon,System,4,0,0,0,81.6,Medium,5,0,1,Low
24523287,2026-05-09 18:02:41,Evening,Social,36,0,0,0,80.22,High,1,24,1,Medium
24523287,2026-05-09 20:43:41,Evening,Productivity,18,0,1,0,77.53,Medium,3,8,3,Low
24523287,2026-05-09 23:00:41,Night,Productivity,35,0,0,1,75.25,High,5,8,1,Low
24523287,2026-05-09 23:23:41,Night,Social,9,0,0,1,74.87,High,3,29,1,High
24523287,2026-05-10 01:29:41,Night,Social,13,0,0,1,72.77,Medium,3,10,4,High
24523287,2026-05-10 02:49:41,Night,Entertainment,56,0,0,1,71.43,Medium,5,16,4,High
24523287,2026-05-10 05:09:41,Morning,Social,33,0,0,0,69.1,High,0,17,4,Medium
24523287,2026-05-10 07:43:41,Morning,Entertainment,52,0,0,0,66.53,Medium,5,1,9,High
24523287,2026-05-10 10:41:41,Morning,System,8,0,1,0,63.57,Medium,3,3,1,Low
24523287,2026-05-10 13:14:41,Afternoon,Gaming,51,0,0,0,61.02,High,4,9,5,Medium
24523287,2026-05-10 15:34:41,Afternoon,Social,39,0,0,0,58.68,Low,5,14,7,Medium
24523287,2026-05-10 16:50:41,Afternoon,Social,50,0,1,0,57.42,Low,2,32,11,High
24523287,2026-05-10 19:09:41,Evening,Gaming,66,0,0,0,55.1,High,0,8,18,High
24523287,2026-05-10 20:05:41,Evening,Social,51,0,0,0,54.17,Low,5,23,1,Medium
24523287,2026-05-10 21:48:41,Evening,Gaming,46,0,0,0,52.45,Low,4,8,6,Medium
24523287,2026-05-10 23:04:41,Night,Social,2,0,0,1,51.18,Medium,2,16,1,High
24523287,2026-05-11 00:50:41,Night,Gaming,71,0,0,1,49.42,Low,1,10,9,Low
24523287,2026-05-11 01:57:41,Night,Social,39,0,0,1,48.3,High,2,17,2,High
24523287,2026-05-11 02:21:41,Night,Entertainment,50,0,0,1,47.9,Medium,0,9,4,High
24523287,2026-05-11 04:42:41,Night,Entertainment,50,0,0,1,45.55,Medium,5,12,2,High
24523287,2026-05-11 05:47:41,Morning,Social,18,0,0,0,44.47,High,4,17,2,Medium
24523287,2026-05-11 07:21:41,Morning,Gaming,57,1,0,0,42.9,Medium,5,18,9,High
24523287,2026-05-11 10:18:41,Morning,System,12,1,1,0,39.95,Low,5,3,2,Low
24523287,2026-05-11 10:59:41,Morning,Social,42,1,0,0,39.27,Low,2,13,7,High
24523287,2026-05-11 13:52:41,Afternoon,System,1,1,0,0,36.38,Medium,2,3,1,Low
24523287,2026-05-11 16:08:41,Afternoon,Productivity,23,1,1,0,34.12,High,0,1,2,Low
24523287,2026-05-11 18:22:41,Evening,Social,41,0,0,0,31.88,High,3,16,5,Medium
24523287,2026-05-11 18:38:41,Evening,Productivity,20,0,0,0,31.62,High,5,0,2,Low
24523287,2026-05-11 18:53:41,Evening,Productivity,15,0,0,0,31.37,High,3,5,1,Low
24523287,2026-05-11 19:58:41,Evening,Social,30,0,1,0,30.28,High,5,21,3,High
24523287,2026-05-11 22:56:41,Night,Entertainment,22,0,0,1,27.32,High,1,9,3,High
24523287,2026-05-11 23:39:41,Night,Gaming,89,0,0,1,26.6,Medium,0,16,14,High
24523287,2026-05-12 01:55:41,Night,Productivity,40,0,0,1,24.33,Low,5,7,6,Low
24523287,2026-05-12 04:10:41,Night,Social,30,0,0,1,22.08,Medium,5,12,8,High
24523287,2026-05-12 07:04:41,Morning,Productivity,15,1,0,0,19.18,Medium,2,5,1,Low
24523287,2026-05-12 07:55:41,Morning,Productivity,24,1,0,0,18.33,Medium,1,10,4,Low
24523287,2026-05-12 09:44:41,Morning,Social,19,1,1,0,16.52,Medium,5,16,1,High
24523287,2026-05-12 12:24:41,Afternoon,Productivity,13,0,0,0,13.85,Low,4,6,1,Low
24523287,2026-05-12 14:06:41,Afternoon,Entertainment,54,1,1,0,12.15,Medium,1,16,6,High
24523287,2026-05-12 16:50:41,Afternoon,Productivity,47,0,1,0,9.42,Medium,4,8,4,Low
24523287,2026-05-12 18:20:41,Evening,Social,11,0,0,0,7.92,High,3,12,1,Medium
24523287,2026-05-12 20:49:41,Evening,Entertainment,20,0,0,0,5.43,High,2,14,1,High
